word,emotion,present
causar,tristeza,0
causar,surpresa,0
causar,confiança,0
cautelosamente,positivo,1
cautelosamente,negativo,0
cautelosamente,raiva,0
cautelosamente,antecipação,0
cautelosamente,nojo,0
cautelosamente,medo,1
cautelosamente,alegria,0
cautelosamente,tristeza,0
cautelosamente,surpresa,0
cautelosamente,confiança,0
cauteloso,positivo,1
cauteloso,negativo,0
cauteloso,raiva,0
cauteloso,antecipação,1
cauteloso,nojo,0
cauteloso,medo,1
cauteloso,alegria,0
cauteloso,tristeza,0
cauteloso,surpresa,0
cauteloso,confiança,1
cauterizar,positivo,0
cauterizar,negativo,1
cauterizar,raiva,0
cauterizar,antecipação,0
cauterizar,nojo,0
cauterizar,medo,0
cauterizar,alegria,0
cauterizar,tristeza,0
cauterizar,surpresa,0
cauterizar,confiança,0
cavaleiro,positivo,1
cavaleiro,negativo,0
cavaleiro,raiva,0
cavaleiro,antecipação,0
cavaleiro,nojo,0
cavaleiro,medo,1
cavaleiro,alegria,0
cavaleiro,tristeza,0
cavaleiro,surpresa,0
cavaleiro,confiança,1
cavalheirismo,positivo,1
cavalheirismo,negativo,0
cavalheirismo,raiva,0
cavalheirismo,antecipação,0
cavalheirismo,nojo,0
cavalheirismo,medo,0
cavalheirismo,alegria,0
cavalheirismo,tristeza,0
cavalheirismo,surpresa,0
cavalheirismo,confiança,0
cavalheiro,positivo,1
cavalheiro,negativo,0
cavalheiro,raiva,0
cavalheiro,antecipação,0
cavalheiro,nojo,0
cavalheiro,medo,0
cavalheiro,alegria,0
cavalheiro,tristeza,0
cavalheiro,surpresa,0
cavalheiro,confiança,1
cavalo,positivo,0
cavalo,negativo,0
cavalo,raiva,0
cavalo,antecipação,0
cavalo,nojo,0
cavalo,medo,0
cavalo,alegria,0
cavalo,tristeza,0
cavalo,surpresa,0
cavalo,confiança,1
caxumba,positivo,0
caxumba,negativo,1
caxumba,raiva,0
caxumba,antecipação,0
caxumba,nojo,0
caxumba,medo,0
caxumba,alegria,0
caxumba,tristeza,0
caxumba,surpresa,0
caxumba,confiança,0
ceder,positivo,0
ceder,negativo,1
ceder,raiva,0
ceder,antecipação,0
ceder,nojo,0
ceder,medo,0
ceder,alegria,0
ceder,tristeza,0
ceder,surpresa,0
ceder,confiança,0
cédula,positivo,1
cédula,negativo,0
cédula,raiva,0
cédula,antecipação,1
cédula,nojo,0
cédula,medo,0
cédula,alegria,0
cédula,tristeza,0
cédula,surpresa,0
cédula,confiança,1
cegamente,positivo,0
cegamente,negativo,1
cegamente,raiva,0
cegamente,antecipação,0
cegamente,nojo,0
cegamente,medo,0
cegamente,alegria,0
cegamente,tristeza,1
cegamente,surpresa,0
cegamente,confiança,0
cego,positivo,0
cego,negativo,1
cego,raiva,0
cego,antecipação,0
cego,nojo,0
cego,medo,0
cego,alegria,0
cego,tristeza,0
cego,surpresa,0
cego,confiança,0
cegueira,positivo,0
cegueira,negativo,1
cegueira,raiva,0
cegueira,antecipação,0
cegueira,nojo,0
cegueira,medo,0
cegueira,alegria,0
cegueira,tristeza,1
cegueira,surpresa,0
cegueira,confiança,0
cela,positivo,0
cela,negativo,1
cela,raiva,0
cela,antecipação,0
cela,nojo,0
cela,medo,0
cela,alegria,0
cela,tristeza,1
cela,surpresa,0
cela,confiança,0
celebração,positivo,1
celebração,negativo,0
celebração,raiva,0
celebração,antecipação,1
celebração,nojo,0
celebração,medo,0
celebração,alegria,1
celebração,tristeza,0
celebração,surpresa,1
celebração,confiança,1
célebre,positivo,1
célebre,negativo,0
célebre,raiva,0
célebre,antecipação,1
célebre,nojo,0
célebre,medo,0
célebre,alegria,1
célebre,tristeza,0
célebre,surpresa,0
célebre,confiança,0
celebridade,positivo,1
celebridade,negativo,1
celebridade,raiva,1
celebridade,antecipação,1
celebridade,nojo,1
celebridade,medo,0
celebridade,alegria,1
celebridade,tristeza,0
celebridade,surpresa,1
celebridade,confiança,1
celestial,positivo,1
celestial,negativo,0
celestial,raiva,0
celestial,antecipação,1
celestial,nojo,0
celestial,medo,0
celestial,alegria,1
celestial,tristeza,0
celestial,surpresa,0
celestial,confiança,1
cemitério,positivo,0
cemitério,negativo,1
cemitério,raiva,0
cemitério,antecipação,0
cemitério,nojo,0
cemitério,medo,1
cemitério,alegria,0
cemitério,tristeza,1
cemitério,surpresa,0
cemitério,confiança,0
censura,positivo,0
censura,negativo,1
censura,raiva,1
censura,antecipação,0
censura,nojo,1
censura,medo,0
censura,alegria,0
censura,tristeza,1
censura,surpresa,0
censura,confiança,0
censurar,positivo,0
censurar,negativo,1
censurar,raiva,1
censurar,antecipação,0
censurar,nojo,1
censurar,medo,1
censurar,alegria,0
censurar,tristeza,0
censurar,surpresa,0
censurar,confiança,1
censurável,positivo,0
censurável,negativo,1
censurável,raiva,0
censurável,antecipação,0
censurável,nojo,0
censurável,medo,0
censurável,alegria,0
censurável,tristeza,0
censurável,surpresa,0
censurável,confiança,0
centro,positivo,1
centro,negativo,0
centro,raiva,0
centro,antecipação,0
centro,nojo,0
centro,medo,0
centro,alegria,0
centro,tristeza,0
centro,surpresa,0
centro,confiança,1
centurião,positivo,1
centurião,negativo,0
centurião,raiva,0
centurião,antecipação,0
centurião,nojo,0
centurião,medo,0
centurião,alegria,0
centurião,tristeza,0
centurião,surpresa,0
centurião,confiança,0
cercado,positivo,0
cercado,negativo,0
cercado,raiva,1
cercado,antecipação,0
cercado,nojo,0
cercado,medo,0
cercado,alegria,0
cercado,tristeza,0
cercado,surpresa,0
cercado,confiança,0
cerceamento,positivo,0
cerceamento,negativo,1
cerceamento,raiva,0
cerceamento,antecipação,0
cerceamento,nojo,0
cerceamento,medo,1
cerceamento,alegria,0
cerceamento,tristeza,0
cerceamento,surpresa,0
cerceamento,confiança,0
cerda,positivo,0
cerda,negativo,1
cerda,raiva,0
cerda,antecipação,0
cerda,nojo,0
cerda,medo,0
cerda,alegria,0
cerda,tristeza,0
cerda,surpresa,0
cerda,confiança,0
cerebral,positivo,1
cerebral,negativo,0
cerebral,raiva,0
cerebral,antecipação,0
cerebral,nojo,0
cerebral,medo,0
cerebral,alegria,0
cerebral,tristeza,0
cerebral,surpresa,0
cerebral,confiança,0
cérebro,positivo,1
cérebro,negativo,0
cérebro,raiva,0
cérebro,antecipação,0
cérebro,nojo,0
cérebro,medo,0
cérebro,alegria,0
cérebro,tristeza,0
cérebro,surpresa,0
cérebro,confiança,0
cereja,positivo,1
cereja,negativo,0
cereja,raiva,0
cereja,antecipação,0
cereja,nojo,0
cereja,medo,0
cereja,alegria,0
cereja,tristeza,0
cereja,surpresa,0
cereja,confiança,0
cerimônia,positivo,1
cerimônia,negativo,0
cerimônia,raiva,0
cerimônia,antecipação,0
cerimônia,nojo,0
cerimônia,medo,0
cerimônia,alegria,1
cerimônia,tristeza,0
cerimônia,surpresa,1
cerimônia,confiança,0
cerne,positivo,1
cerne,negativo,0
cerne,raiva,0
cerne,antecipação,0
cerne,nojo,0
cerne,medo,0
cerne,alegria,0
cerne,tristeza,0
cerne,surpresa,0
cerne,confiança,0
certeza,positivo,1
certeza,negativo,0
certeza,raiva,0
certeza,antecipação,0
certeza,nojo,0
certeza,medo,0
certeza,alegria,0
certeza,tristeza,0
certeza,surpresa,0
certeza,confiança,0
certificar,positivo,0
certificar,negativo,0
certificar,raiva,0
certificar,antecipação,0
certificar,nojo,0
certificar,medo,0
certificar,alegria,0
certificar,tristeza,0
certificar,surpresa,0
certificar,confiança,1
cerveja,positivo,1
cerveja,negativo,0
cerveja,raiva,0
cerveja,antecipação,0
cerveja,nojo,0
cerveja,medo,0
cerveja,alegria,1
cerveja,tristeza,0
cerveja,surpresa,0
cerveja,confiança,0
cessação,positivo,0
cessação,negativo,1
cessação,raiva,0
cessação,antecipação,0
cessação,nojo,0
cessação,medo,0
cessação,alegria,0
cessação,tristeza,0
cessação,surpresa,0
cessação,confiança,0
cessionário,positivo,0
cessionário,negativo,0
cessionário,raiva,0
cessionário,antecipação,0
cessionário,nojo,0
cessionário,medo,0
cessionário,alegria,0
cessionário,tristeza,0
cessionário,surpresa,0
cessionário,confiança,1
cético,positivo,0
cético,negativo,1
cético,raiva,0
cético,antecipação,0
cético,nojo,0
cético,medo,0
cético,alegria,0
cético,tristeza,0
cético,surpresa,0
cético,confiança,0
cetim,positivo,1
cetim,negativo,0
cetim,raiva,0
cetim,antecipação,0
cetim,nojo,0
cetim,medo,0
cetim,alegria,0
cetim,tristeza,0
cetim,surpresa,0
cetim,confiança,0
céu,positivo,1
céu,negativo,0
céu,raiva,0
céu,antecipação,0
céu,nojo,0
céu,medo,0
céu,alegria,0
céu,tristeza,0
céu,surpresa,0
céu,confiança,0
céus,positivo,1
céus,negativo,0
céus,raiva,0
céus,antecipação,0
céus,nojo,0
céus,medo,0
céus,alegria,1
céus,tristeza,0
céus,surpresa,0
céus,confiança,1
chafurdar,positivo,0
chafurdar,negativo,1
chafurdar,raiva,0
chafurdar,antecipação,0
chafurdar,nojo,1
chafurdar,medo,0
chafurdar,alegria,0
chafurdar,tristeza,1
chafurdar,surpresa,0
chafurdar,confiança,0
chama,positivo,0
chama,negativo,1
chama,raiva,1
chama,antecipação,0
chama,nojo,0
chama,medo,0
chama,alegria,0
chama,tristeza,0
chama,surpresa,0
chama,confiança,0
chamadas,positivo,0
chamadas,negativo,1
chamadas,raiva,0
chamadas,antecipação,1
chamadas,nojo,0
chamadas,medo,0
chamadas,alegria,0
chamadas,tristeza,0
chamadas,surpresa,0
chamadas,confiança,1
chamariz,positivo,0
chamariz,negativo,0
chamariz,raiva,0
chamariz,antecipação,0
chamariz,nojo,0
chamariz,medo,0
chamariz,alegria,0
chamariz,tristeza,0
chamariz,surpresa,1
chamariz,confiança,0
chance,positivo,0
chance,negativo,0
chance,raiva,0
chance,antecipação,0
chance,nojo,0
chance,medo,0
chance,alegria,0
chance,tristeza,0
chance,surpresa,1
chance,confiança,0
chanceler,positivo,0
chanceler,negativo,0
chanceler,raiva,0
chanceler,antecipação,0
chanceler,nojo,0
chanceler,medo,0
chanceler,alegria,0
chanceler,tristeza,0
chanceler,surpresa,0
chanceler,confiança,1
chantagem,positivo,0
chantagem,negativo,1
chantagem,raiva,1
chantagem,antecipação,0
chantagem,nojo,0
chantagem,medo,1
chantagem,alegria,0
chantagem,tristeza,0
chantagem,surpresa,0
chantagem,confiança,0
chão,positivo,0
chão,negativo,0
chão,raiva,0
chão,antecipação,0
chão,nojo,0
chão,medo,0
chão,alegria,0
chão,tristeza,0
chão,surpresa,0
chão,confiança,1
chapeado,positivo,0
chapeado,negativo,1
chapeado,raiva,0
chapeado,antecipação,0
chapeado,nojo,0
chapeado,medo,0
chapeado,alegria,0
chapeado,tristeza,0
chapeado,surpresa,0
chapeado,confiança,0
chapinhar,positivo,1
chapinhar,negativo,0
chapinhar,raiva,0
chapinhar,antecipação,1
chapinhar,nojo,0
chapinhar,medo,0
chapinhar,alegria,0
chapinhar,tristeza,0
chapinhar,surpresa,0
chapinhar,confiança,0
charada,positivo,0
charada,negativo,1
charada,raiva,0
charada,antecipação,0
charada,nojo,0
charada,medo,0
charada,alegria,0
charada,tristeza,0
charada,surpresa,0
charada,confiança,0
charme,positivo,1
charme,negativo,0
charme,raiva,0
charme,antecipação,0
charme,nojo,0
charme,medo,0
charme,alegria,0
charme,tristeza,0
charme,surpresa,0
charme,confiança,0
chateado,positivo,0
chateado,negativo,1
chateado,raiva,1
chateado,antecipação,0
chateado,nojo,0
chateado,medo,0
chateado,alegria,0
chateado,tristeza,1
chateado,surpresa,0
chateado,confiança,0
chateante,positivo,0
chateante,negativo,1
chateante,raiva,0
chateante,antecipação,0
chateante,nojo,0
chateante,medo,1
chateante,alegria,0
chateante,tristeza,1
chateante,surpresa,0
chateante,confiança,0
chato,positivo,0
chato,negativo,1
chato,raiva,0
chato,antecipação,0
chato,nojo,0
chato,medo,0
chato,alegria,0
chato,tristeza,0
chato,surpresa,0
chato,confiança,0
chave inglesa,positivo,0
chave inglesa,negativo,1
chave inglesa,raiva,0
chave inglesa,antecipação,0
chave inglesa,nojo,0
chave inglesa,medo,0
chave inglesa,alegria,0
chave inglesa,tristeza,0
chave inglesa,surpresa,0
chave inglesa,confiança,0
chefe,positivo,1
chefe,negativo,0
chefe,raiva,0
chefe,antecipação,0
chefe,nojo,0
chefe,medo,0
chefe,alegria,0
chefe,tristeza,0
chefe,surpresa,0
chefe,confiança,0
chegada,positivo,0
chegada,negativo,0
chegada,raiva,0
chegada,antecipação,1
chegada,nojo,0
chegada,medo,0
chegada,alegria,0
chegada,tristeza,0
chegada,surpresa,0
chegada,confiança,0
chegando,positivo,0
chegando,negativo,0
chegando,raiva,0
chegando,antecipação,1
chegando,nojo,0
chegando,medo,0
chegando,alegria,0
chegando,tristeza,0
chegando,surpresa,0
chegando,confiança,0
chegar,positivo,0
chegar,negativo,0
chegar,raiva,0
chegar,antecipação,1
chegar,nojo,0
chegar,medo,0
chegar,alegria,0
chegar,tristeza,0
chegar,surpresa,0
chegar,confiança,0
cheio,positivo,1
cheio,negativo,0
cheio,raiva,0
cheio,antecipação,0
cheio,nojo,0
cheio,medo,0
cheio,alegria,0
cheio,tristeza,0
cheio,surpresa,0
cheio,confiança,0
cheirando,positivo,0
cheirando,negativo,1
cheirando,raiva,0
cheirando,antecipação,0
cheirando,nojo,1
cheirando,medo,0
cheirando,alegria,0
cheirando,tristeza,0
cheirando,surpresa,0
cheirando,confiança,0
cheiro,positivo,0
cheiro,negativo,1
cheiro,raiva,1
cheiro,antecipação,0
cheiro,nojo,1
cheiro,medo,0
cheiro,alegria,0
cheiro,tristeza,0
cheiro,surpresa,0
cheiro,confiança,0
chiar,positivo,0
chiar,negativo,0
chiar,raiva,1
chiar,antecipação,0
chiar,nojo,0
chiar,medo,0
chiar,alegria,0
chiar,tristeza,0
chiar,surpresa,0
chiar,confiança,0
chibata,positivo,0
chibata,negativo,1
chibata,raiva,1
chibata,antecipação,0
chibata,nojo,0
chibata,medo,1
chibata,alegria,0
chibata,tristeza,1
chibata,surpresa,0
chibata,confiança,0
chicana,positivo,0
chicana,negativo,1
chicana,raiva,0
chicana,antecipação,1
chicana,nojo,0
chicana,medo,0
chicana,alegria,0
chicana,tristeza,0
chicana,surpresa,1
chicana,confiança,1
chicote,positivo,0
chicote,negativo,1
chicote,raiva,1
chicote,antecipação,0
chicote,nojo,0
chicote,medo,1
chicote,alegria,0
chicote,tristeza,0
chicote,surpresa,0
chicote,confiança,0
chilro,positivo,1
chilro,negativo,0
chilro,raiva,0
chilro,antecipação,0
chilro,nojo,0
chilro,medo,0
chilro,alegria,1
chilro,tristeza,0
chilro,surpresa,0
chilro,confiança,0
chique,positivo,1
chique,negativo,0
chique,raiva,0
chique,antecipação,1
chique,nojo,0
chique,medo,0
chique,alegria,1
chique,tristeza,0
chique,surpresa,0
chique,confiança,0
chiqueiro,positivo,0
chiqueiro,negativo,1
chiqueiro,raiva,0
chiqueiro,antecipação,0
chiqueiro,nojo,1
chiqueiro,medo,0
chiqueiro,alegria,0
chiqueiro,tristeza,0
chiqueiro,surpresa,0
chiqueiro,confiança,0
chocando,positivo,0
chocando,negativo,1
chocando,raiva,1
chocando,antecipação,0
chocando,nojo,0
chocando,medo,1
chocando,alegria,0
chocando,tristeza,0
chocando,surpresa,0
chocando,confiança,0
chocantemente,positivo,0
chocantemente,negativo,0
chocantemente,raiva,0
chocantemente,antecipação,0
chocantemente,nojo,0
chocantemente,medo,0
chocantemente,alegria,0
chocantemente,tristeza,0
chocantemente,surpresa,1
chocantemente,confiança,0
chocolate,positivo,1
chocolate,negativo,0
chocolate,raiva,0
chocolate,antecipação,1
chocolate,nojo,0
chocolate,medo,0
chocolate,alegria,1
chocolate,tristeza,0
chocolate,surpresa,0
chocolate,confiança,1
choramingar,positivo,0
choramingar,negativo,0
choramingar,raiva,0
choramingar,antecipação,0
choramingar,nojo,0
choramingar,medo,1
choramingar,alegria,0
choramingar,tristeza,1
choramingar,surpresa,0
choramingar,confiança,0
chorando,positivo,0
chorando,negativo,1
chorando,raiva,0
chorando,antecipação,0
chorando,nojo,0
chorando,medo,0
chorando,alegria,0
chorando,tristeza,1
chorando,surpresa,0
chorando,confiança,0
chorar,positivo,0
chorar,negativo,1
chorar,raiva,0
chorar,antecipação,0
chorar,nojo,0
chorar,medo,0
chorar,alegria,0
chorar,tristeza,1
chorar,surpresa,0
chorar,confiança,0
choroso,positivo,0
choroso,negativo,0
choroso,raiva,0
choroso,antecipação,0
choroso,nojo,1
choroso,medo,1
choroso,alegria,0
choroso,tristeza,1
choroso,surpresa,0
choroso,confiança,0
chupar,positivo,0
chupar,negativo,1
chupar,raiva,0
chupar,antecipação,0
chupar,nojo,0
chupar,medo,0
chupar,alegria,0
chupar,tristeza,0
chupar,surpresa,0
chupar,confiança,0
chutando,positivo,0
chutando,negativo,0
chutando,raiva,1
chutando,antecipação,0
chutando,nojo,0
chutando,medo,0
chutando,alegria,0
chutando,tristeza,0
chutando,surpresa,0
chutando,confiança,0
chute,positivo,0
chute,negativo,1
chute,raiva,1
chute,antecipação,0
chute,nojo,0
chute,medo,1
chute,alegria,0
chute,tristeza,0
chute,surpresa,0
chute,confiança,0
chuvoso,positivo,0
chuvoso,negativo,0
chuvoso,raiva,0
chuvoso,antecipação,0
chuvoso,nojo,0
chuvoso,medo,0
chuvoso,alegria,0
chuvoso,tristeza,1
chuvoso,surpresa,0
chuvoso,confiança,0
cianeto,positivo,0
cianeto,negativo,1
cianeto,raiva,0
cianeto,antecipação,0
cianeto,nojo,0
cianeto,medo,1
cianeto,alegria,0
cianeto,tristeza,0
cianeto,surpresa,0
cianeto,confiança,0
ciática,positivo,0
ciática,negativo,1
ciática,raiva,0
ciática,antecipação,0
ciática,nojo,0
ciática,medo,0
ciática,alegria,0
ciática,tristeza,0
ciática,surpresa,0
ciática,confiança,0
cicatriz,positivo,0
cicatriz,negativo,1
cicatriz,raiva,1
cicatriz,antecipação,0
cicatriz,nojo,1
cicatriz,medo,1
cicatriz,alegria,0
cicatriz,tristeza,1
cicatriz,surpresa,0
cicatriz,confiança,0
ciclone,positivo,0
ciclone,negativo,1
ciclone,raiva,0
ciclone,antecipação,0
ciclone,nojo,0
ciclone,medo,1
ciclone,alegria,0
ciclone,tristeza,0
ciclone,surpresa,1
ciclone,confiança,0
cidadão,positivo,1
cidadão,negativo,0
cidadão,raiva,0
cidadão,antecipação,0
cidadão,nojo,0
cidadão,medo,0
cidadão,alegria,0
cidadão,tristeza,0
cidadão,surpresa,0
cidadão,confiança,0
cidra,positivo,1
cidra,negativo,0
cidra,raiva,0
cidra,antecipação,0
cidra,nojo,0
cidra,medo,0
cidra,alegria,0
cidra,tristeza,0
cidra,surpresa,0
cidra,confiança,0
científico,positivo,1
científico,negativo,0
científico,raiva,0
científico,antecipação,0
científico,nojo,0
científico,medo,0
científico,alegria,0
científico,tristeza,0
científico,surpresa,0
científico,confiança,1
cientista,positivo,1
cientista,negativo,0
cientista,raiva,0
cientista,antecipação,1
cientista,nojo,0
cientista,medo,0
cientista,alegria,0
cientista,tristeza,0
cientista,surpresa,0
cientista,confiança,1
cigano,positivo,0
cigano,negativo,1
cigano,raiva,0
cigano,antecipação,0
cigano,nojo,0
cigano,medo,0
cigano,alegria,0
cigano,tristeza,0
cigano,surpresa,0
cigano,confiança,0
cigarro,positivo,0
cigarro,negativo,1
cigarro,raiva,0
cigarro,antecipação,0
cigarro,nojo,0
cigarro,medo,0
cigarro,alegria,0
cigarro,tristeza,0
cigarro,surpresa,0
cigarro,confiança,0
cilada,positivo,0
cilada,negativo,1
cilada,raiva,0
cilada,antecipação,0
cilada,nojo,0
cilada,medo,1
cilada,alegria,0
cilada,tristeza,0
cilada,surpresa,0
cilada,confiança,0
cimento,positivo,0
cimento,negativo,0
cimento,raiva,0
cimento,antecipação,1
cimento,nojo,0
cimento,medo,0
cimento,alegria,0
cimento,tristeza,0
cimento,surpresa,0
cimento,confiança,1
cintilação,positivo,1
cintilação,negativo,0
cintilação,raiva,0
cintilação,antecipação,1
cintilação,nojo,0
cintilação,medo,0
cintilação,alegria,1
cintilação,tristeza,0
cintilação,surpresa,0
cintilação,confiança,0
cinto,positivo,0
cinto,negativo,1
cinto,raiva,1
cinto,antecipação,0
cinto,nojo,0
cinto,medo,1
cinto,alegria,0
cinto,tristeza,0
cinto,surpresa,0
cinto,confiança,0
cinza,positivo,0
cinza,negativo,1
cinza,raiva,0
cinza,antecipação,0
cinza,nojo,0
cinza,medo,0
cinza,alegria,0
cinza,tristeza,0
cinza,surpresa,0
cinza,confiança,0
cinzas,positivo,0
cinzas,negativo,1
cinzas,raiva,0
cinzas,antecipação,0
cinzas,nojo,0
cinzas,medo,0
cinzas,alegria,0
cinzas,tristeza,1
cinzas,surpresa,0
cinzas,confiança,0
cinzento,positivo,0
cinzento,negativo,0
cinzento,raiva,0
cinzento,antecipação,0
cinzento,nojo,1
cinzento,medo,0
cinzento,alegria,0
cinzento,tristeza,1
cinzento,surpresa,0
cinzento,confiança,0
circuncisão,positivo,1
circuncisão,negativo,0
circuncisão,raiva,0
circuncisão,antecipação,0
circuncisão,nojo,0
circuncisão,medo,0
circuncisão,alegria,0
circuncisão,tristeza,0
circuncisão,surpresa,0
circuncisão,confiança,0
cirurgia,positivo,0
cirurgia,negativo,0
cirurgia,raiva,0
cirurgia,antecipação,0
cirurgia,nojo,0
cirurgia,medo,1
cirurgia,alegria,0
cirurgia,tristeza,1
cirurgia,surpresa,0
cirurgia,confiança,0
cisma,positivo,0
cisma,negativo,1
cisma,raiva,1
cisma,antecipação,0
cisma,nojo,0
cisma,medo,0
cisma,alegria,0
cisma,tristeza,0
cisma,surpresa,0
cisma,confiança,0
cística,positivo,0
cística,negativo,0
cística,raiva,0
cística,antecipação,0
cística,nojo,1
cística,medo,0
cística,alegria,0
cística,tristeza,0
cística,surpresa,0
cística,confiança,0
cisto,positivo,0
cisto,negativo,1
cisto,raiva,0
cisto,antecipação,0
cisto,nojo,0
cisto,medo,1
cisto,alegria,0
cisto,tristeza,1
cisto,surpresa,0
cisto,confiança,0
citar,positivo,1
citar,negativo,1
citar,raiva,0
citar,antecipação,1
citar,nojo,0
citar,medo,0
citar,alegria,0
citar,tristeza,0
citar,surpresa,1
citar,confiança,0
citomegalovírus,positivo,0
citomegalovírus,negativo,1
citomegalovírus,raiva,0
citomegalovírus,antecipação,0
citomegalovírus,nojo,0
citomegalovírus,medo,0
citomegalovírus,alegria,0
citomegalovírus,tristeza,1
citomegalovírus,surpresa,0
citomegalovírus,confiança,0
ciumento,positivo,0
ciumento,negativo,1
ciumento,raiva,1
ciumento,antecipação,0
ciumento,nojo,1
ciumento,medo,0
ciumento,alegria,0
ciumento,tristeza,0
ciumento,surpresa,0
ciumento,confiança,0
ciúmes,positivo,0
ciúmes,negativo,1
ciúmes,raiva,1
ciúmes,antecipação,0
ciúmes,nojo,1
ciúmes,medo,1
ciúmes,alegria,0
ciúmes,tristeza,1
ciúmes,surpresa,0
ciúmes,confiança,0
civil,positivo,1
civil,negativo,0
civil,raiva,0
civil,antecipação,0
civil,nojo,0
civil,medo,0
civil,alegria,0
civil,tristeza,0
civil,surpresa,0
civil,confiança,0
civilidade,positivo,1
civilidade,negativo,0
civilidade,raiva,0
civilidade,antecipação,0
civilidade,nojo,0
civilidade,medo,0
civilidade,alegria,0
civilidade,tristeza,0
civilidade,surpresa,0
civilidade,confiança,0
civilização,positivo,1
civilização,negativo,0
civilização,raiva,0
civilização,antecipação,0
civilização,nojo,0
civilização,medo,0
civilização,alegria,0
civilização,tristeza,0
civilização,surpresa,0
civilização,confiança,1
civilizado,positivo,1
civilizado,negativo,0
civilizado,raiva,0
civilizado,antecipação,0
civilizado,nojo,0
civilizado,medo,0
civilizado,alegria,1
civilizado,tristeza,0
civilizado,surpresa,0
civilizado,confiança,1
clã,positivo,0
clã,negativo,0
clã,raiva,0
clã,antecipação,0
clã,nojo,0
clã,medo,0
clã,alegria,0
clã,tristeza,0
clã,surpresa,0
clã,confiança,1
clamor,positivo,0
clamor,negativo,1
clamor,raiva,1
clamor,antecipação,1
clamor,nojo,1
clamor,medo,0
clamor,alegria,0
clamor,tristeza,0
clamor,surpresa,1
clamor,confiança,0
clareza,positivo,1
clareza,negativo,0
clareza,raiva,0
clareza,antecipação,0
clareza,nojo,0
clareza,medo,0
clareza,alegria,0
clareza,tristeza,0
clareza,surpresa,0
clareza,confiança,0
clarividente,positivo,1
clarividente,negativo,0
clarividente,raiva,0
clarividente,antecipação,0
clarividente,nojo,0
clarividente,medo,0
clarividente,alegria,0
clarividente,tristeza,0
clarividente,surpresa,0
clarividente,confiança,0
clássico,positivo,1
clássico,negativo,0
clássico,raiva,0
clássico,antecipação,0
clássico,nojo,0
clássico,medo,0
clássico,alegria,0
clássico,tristeza,0
clássico,surpresa,0
clássico,confiança,0
clássicos,positivo,1
clássicos,negativo,0
clássicos,raiva,0
clássicos,antecipação,0
clássicos,nojo,0
clássicos,medo,0
clássicos,alegria,1
clássicos,tristeza,0
clássicos,surpresa,0
clássicos,confiança,0
classificação,positivo,0
classificação,negativo,1
classificação,raiva,1
classificação,antecipação,0
classificação,nojo,0
classificação,medo,1
classificação,alegria,0
classificação,tristeza,1
classificação,surpresa,0
classificação,confiança,0
classificador,positivo,1
classificador,negativo,0
classificador,raiva,0
classificador,antecipação,0
classificador,nojo,0
classificador,medo,0
classificador,alegria,0
classificador,tristeza,0
classificador,surpresa,0
classificador,confiança,0
classificar,positivo,1
classificar,negativo,0
classificar,raiva,0
classificar,antecipação,0
classificar,nojo,0
classificar,medo,0
classificar,alegria,0
classificar,tristeza,0
classificar,surpresa,0
classificar,confiança,0
claustro,positivo,0
claustro,negativo,1
claustro,raiva,0
claustro,antecipação,0
claustro,nojo,0
claustro,medo,0
claustro,alegria,0
claustro,tristeza,0
claustro,surpresa,0
claustro,confiança,0
cláusula,positivo,0
cláusula,negativo,0
cláusula,raiva,0
cláusula,antecipação,0
cláusula,nojo,0
cláusula,medo,0
cláusula,alegria,0
cláusula,tristeza,0
cláusula,surpresa,0
cláusula,confiança,1
clave,positivo,0
clave,negativo,0
clave,raiva,0
clave,antecipação,0
clave,nojo,0
clave,medo,1
clave,alegria,0
clave,tristeza,0
clave,surpresa,0
clave,confiança,0
clerical,positivo,1
clerical,negativo,0
clerical,raiva,0
clerical,antecipação,0
clerical,nojo,0
clerical,medo,0
clerical,alegria,0
clerical,tristeza,0
clerical,surpresa,0
clerical,confiança,1
cliente,positivo,1
cliente,negativo,0
cliente,raiva,0
cliente,antecipação,0
cliente,nojo,0
cliente,medo,0
cliente,alegria,0
cliente,tristeza,0
cliente,surpresa,0
cliente,confiança,0
clímax,positivo,1
clímax,negativo,0
clímax,raiva,0
clímax,antecipação,1
clímax,nojo,0
clímax,medo,0
clímax,alegria,1
clímax,tristeza,0
clímax,surpresa,1
clímax,confiança,1
clorofórmio,positivo,0
clorofórmio,negativo,1
clorofórmio,raiva,0
clorofórmio,antecipação,0
clorofórmio,nojo,0
clorofórmio,medo,0
clorofórmio,alegria,0
clorofórmio,tristeza,0
clorofórmio,surpresa,0
clorofórmio,confiança,0
coação,positivo,0
coação,negativo,1
coação,raiva,1
coação,antecipação,0
coação,nojo,1
coação,medo,1
coação,alegria,0
coação,tristeza,1
coação,surpresa,0
coação,confiança,0
coagir,positivo,0
coagir,negativo,1
coagir,raiva,1
coagir,antecipação,0
coagir,nojo,1
coagir,medo,1
coagir,alegria,0
coagir,tristeza,0
coagir,surpresa,0
coagir,confiança,0
coalescer,positivo,0
coalescer,negativo,0
coalescer,raiva,0
coalescer,antecipação,0
coalescer,nojo,0
coalescer,medo,0
coalescer,alegria,0
coalescer,tristeza,0
coalescer,surpresa,0
